Pred	Coding.Potential	ORF.Max.Len	ORF.Max.Cov	Seq.lnc.Dist	Seq.pct.Dist	Seq.Dist.Ratio	Signal.Peak	SNR	Signal.Min	Signal.Q1	Signal.Q2	Signal.Max
AK136989	NonCoding	0.000310524260107137	228	0.0802816901408451	-49.7402111146196	-44.5243011638594	1.11714748607877	3.17243938318677	0.0763408455790656	3.06496436404563	3.46147159912892	3.93883405834267	12.0661984443526
AK137670	NonCoding	0.00324908454875006	285	0.125550660792952	-40.4326410755162	-36.1047371491722	1.11987080555282	3.13917609642007	0.0935776280540512	2.27658497422848	2.57963759438931	3.06406801092484	11.4062995296963
AK138107	NonCoding	0.137505460981803	516	0.158039816232772	-20.1769635315731	-17.6464365434513	1.14340158603075	2.95993077223854	0.0596237325265128	2.98376101232039	3.32487913708574	3.81720490711951	13.7656667843294
AK138551	NonCoding	0.000151889006003159	183	0.0398172323759791	-63.5199200796379	-57.1000571022642	1.1124318136123	6.01944028000001	0.0872657493764802	4.12813396588933	4.55684408943452	5.21980624977255	34.1619612396848
AK138620	NonCoding	0.00109695791451037	225	0.0879249706916764	-50.7112330474358	-45.509830023444	1.11429185785384	2.08449247000004	0.0542880476291439	2.40339111724761	2.72868649374688	3.083074335841	9.30875315852036
AK138862	NonCoding	7.65311261108348e-06	180	0.0492476060191518	-64.3863544032966	-57.6387140786012	1.1170678498395	1.88213572957304	0.0344147284927254	3.43475028259686	3.96348859400603	4.59999790904813	16.7375797282522
AK138914	NonCoding	0.000529055749844298	204	0.0636108512628625	-56.5497844271319	-50.8114779175056	1.11293327304792	6.56130409313167	0.136277546322227	2.97794132500048	3.32118736322942	3.73142773789252	9.40837392756336
AK139228	NonCoding	0.00971605889166416	288	0.066543438077634	-38.6454050993586	-34.4995171149514	1.12017234822717	6.96421180498794	0.107991346815887	4.53010228701788	5.06248278913929	5.84172788159191	16.5375028533911
AK139316	NonCoding	1.0158689776163e-05	189	0.0779381443298969	-61.0879047516985	-54.705470391266	1.11666903354973	2.09762295596837	0.058369534502482	2.48088453955122	2.7937054343396	3.30778487481798	11.1587782799253
AK139755	NonCoding	5.62305232376659e-07	150	0.102810143934202	-78.4365297566102	-70.5002293743993	1.11257127037225	0.7819733990354	0.0366802878969087	1.44818430407156	1.75464219492589	2.02494910666678	5.68609883328094
AK139932	NonCoding	0.000504682550432123	231	0.0999567286888793	-48.9382440262197	-43.8011340905471	1.11728257823309	7.7866558283214	0.232933911157697	2.51984506899171	2.84922829549681	3.27007508347091	19.2363701979569
AK140518	NonCoding	0.00141290207988332	237	0.100636942675159	-47.8611275336087	-42.9087506852524	1.11541647727484	6.57138504951591	0.189469112253632	2.40894973700374	2.72925456515952	3.30981229675713	19.6907693822067
AK140787	NonCoding	0.036576769837237	351	0.0981543624161074	-32.5115220944763	-29.0153446892922	1.12049408485829	3.1329301204731	0.0588919032390082	3.73591993889709	4.27611632308427	4.90277239338818	14.697671990278
AK140835	NonCoding	0.0195340312802821	339	0.0680722891566265	-32.2592838038982	-28.6331438766142	1.12664134762532	3.83792567007169	0.0502524023393682	4.24718955631339	4.75316361790706	5.46134379571842	14.5731786060988
AK140883	NonCoding	0.000431325524328674	258	0.104792851340374	-43.5965949024048	-38.8686890267096	1.12163790428965	4.40131667140148	0.121385665826829	2.77317231523396	3.14062854838247	3.73924820587171	10.7621289995811
AK140958	NonCoding	6.30938996004637e-06	183	0.0513468013468013	-63.3137684781554	-56.6691086810428	1.11725364932968	1.40854487633163	0.0258737989015588	3.03825212035701	3.44089485024392	4.04007369897008	22.7852817895593
AK141540	Coding	0.992117808227843	999	0.347357440890125	-9.22627953849777	-7.96483540181366	1.15837667359665	6.66912470840082	0.156579269624315	2.96716707488063	3.28147834078891	3.73465369411665	8.74332139095892
AK141628	NonCoding	0.000250955365860395	213	0.0946246112838738	-53.8170814010704	-48.272208257288	1.11486678036829	2.66504574121808	0.0800716559742326	2.36005915968738	2.67850889467022	3.12153432069102	7.31111536809366
AK142013	NonCoding	2.13063350484877e-06	156	0.13448275862069	-75.0323583235637	-67.3844801466822	1.11349613679936	1.69183407494958	0.0956259976039109	0.994515780876152	1.08675990460294	1.21046565196877	4.67592511495658
AK142410	NonCoding	0.038001422009294	324	0.0900750625521268	-34.5824495396771	-30.9047492418623	1.11900113697843	10.2080851615093	0.190534422937051	3.67369366559596	4.24735635203356	4.87111647064336	22.7173239133119
AK142416	NonCoding	0.000131603436120287	231	0.0622306034482759	-49.6959344091144	-44.321610743647	1.12125740863869	2.86584810051692	0.05088570779597	3.32922558729828	3.75156904727199	4.22718129443432	13.2870587119946
AK142482	NonCoding	0.000154432631156887	204	0.076662908680947	-56.2541165972178	-50.4713545482902	1.1145751307981	1.55574399	0.0388247261029958	2.53189728541918	2.75894756876406	3.32405308308144	7.68494243783623
AK142778	NonCoding	0.000165494721206749	213	0.0510179640718563	-53.6544122505494	-47.9738868920459	1.11840869536559	4.68707387006479	0.0743254921575831	3.84554984715455	4.42568571175181	5.10087524680364	19.6825130071997
AK142958	NonCoding	9.99999999473644e-08	102	0.0406050955414013	-118.648857585031	-106.912758739824	1.10977266870241	2.41784545930633	0.063710605386638	2.38707991360614	2.64247862758802	2.97190672201757	7.17256196710767
AK143034	NonCoding	0.0115329120870284	381	0.107627118644068	-28.3772117369326	-25.0544213745659	1.13262291364429	1.92180247213893	0.0360011793268862	3.35067186553364	3.85055714181023	4.34950148303327	10.7737839976944
AK143146	NonCoding	1.23291519082969e-06	189	0.125414731254147	-67.0442179808447	-59.9696710026463	1.11796874753384	3.03446129157242	0.136721014270491	1.61775144661618	1.77943450624453	2.21038613803936	5.61688767113894
AK144104	NonCoding	9.99999999473644e-08	84	0.156133828996283	-145.895374669361	-131.252176277312	1.11156537596078	0.354201119237799	0.0438666391750692	0.448237103901452	0.507710230991988	0.556545403635267	1.39551701969857
AK144201	NonCoding	0.000199613025268386	207	0.06624	-55.4116388306255	-49.6595626261624	1.11583018255245	8.65617051045075	0.182813117764806	2.68765542662428	3.07449669478074	3.69695654885473	18.8707965001326
AK144914	NonCoding	0.0115502490898112	300	0.185528756957328	-36.8555181444355	-32.9586389762782	1.11823543960544	1.91685424	0.0838428515963734	1.93495777573601	2.26639734278898	2.69839053302708	7.03934581259946
AK149037	NonCoding	2.11721190697123e-05	186	0.127572016460905	-62.0712934459043	-55.6905595564843	1.11457478503063	2.0212668042212	0.0962341313038234	1.58772081703262	1.8897001599945	2.25873602130902	4.35727861838779
AK149172	NonCoding	1.12919050365701e-06	153	0.0588009223674097	-76.8371853450363	-69.0117365631499	1.11339301358872	2.02434791187828	0.0513666461389488	2.35527401533507	2.64551900002568	3.05685883965167	8.63719387459163
AK153753	NonCoding	0.000123732930230158	210	0.0654001868576767	-54.6434209111832	-48.9593385043042	1.11609802298247	4.79488427674067	0.101489218543196	3.49357271856364	3.9434910761332	4.44868015441974	23.0033843731466
AK156229	NonCoding	9.99999999473644e-08	144	0.0579710144927536	-81.6886441298876	-73.2043346246865	1.11589900446059	1.83493383980983	0.0496703476396633	2.49796103841084	2.83122095167714	3.29596386740358	15.4663106747736
AK156578	NonCoding	6.1751369273555e-07	156	0.125100240577386	-75.3357469162101	-67.6477435408679	1.11364759521798	1.08738969983953	0.0591256093132561	1.32741110220778	1.54732776394267	1.82808500390482	4.47610141485153
AK156672	NonCoding	0.000464043138620029	231	0.167634252539913	-49.2405559835419	-44.0872140403629	1.11688971633501	0.756690942436423	0.0371802642246256	1.4506180500703	1.5687551510832	1.8351993503386	6.41159454077498
AK156802	NonCoding	3.71885987927589e-05	192	0.0881542699724518	-61.4752194689937	-55.2685416718258	1.11230037213614	2.94318780087105	0.0924062569220049	2.43706043679882	3.01558392863201	3.40397640497953	15.8794318814758
AK157094	NonCoding	2.49844357103068e-06	165	0.118705035971223	-76.1746346667233	-68.5561056259009	1.11112838121809	0.766290752014963	0.0361177590092145	0.984571757816573	1.10869474121512	1.30473075923278	20.024392686063
AK157185	NonCoding	0.00442692988581717	288	0.091866028708134	-38.828701209244	-34.6316060178202	1.12119262356081	1.27718884	0.0267069719184273	2.70495802612432	2.97434055499182	3.41028789388137	13.3146342329201
AK157495	NonCoding	0.000406561816039819	234	0.0801369863013699	-48.6277690769473	-43.5408718706214	1.1168303937836	1.73679501162111	0.0400706030554489	2.80485567239413	3.07075129301823	3.73039240207565	21.0315044113826
AK157498	NonCoding	0.000166150694163925	219	0.0480052608505042	-52.1928009859081	-46.5348949954362	1.1215841572443	6.89221177811954	0.101536116499248	4.56444127490954	5.02750372864781	5.8432017429199	19.5146223499738
AK157530	NonCoding	0.000633623840893938	243	0.100871731008717	-47.0132468030136	-42.0661060647205	1.11760396198026	2.9986304134777	0.082818922550525	2.36023769883729	2.74828763680813	3.34922251589619	12.6135597280271
AK157564	NonCoding	0.0060197724980654	291	0.207264957264957	-38.2159212257045	-34.0442620877946	1.12253633599553	1.88576238999999	0.0903956882162705	1.39489667381237	1.62643808553254	1.92424415413486	4.66417550814562
AK158741	NonCoding	0.00154523329646561	294	0.111617312072893	-37.8602640921048	-33.6818533294703	1.12405525081301	2.24311438666083	0.0575176914078804	2.75060393008816	3.16572538540604	3.68841229600324	8.40408694521756
AK158887	NonCoding	0.00467070324767538	264	0.0784080784080784	-42.6560057052188	-38.180271063488	1.11722637155426	5.45402722921251	0.109115164490879	3.50690362101301	3.84092668305415	4.36351807889537	13.8683178627539
AK162998	NonCoding	1.15034449474916e-05	195	0.119485294117647	-59.1529470869179	-52.8907523817723	1.11839866939204	0.919627247689823	0.0376656364637958	1.54758936581694	1.75732706413514	2.05483191438725	4.89955986076026
AK171827	NonCoding	1.35291069958132e-06	162	0.0476751030017657	-72.2227623178172	-64.6740033269851	1.11672014414612	2.14745089700582	0.0432402355039098	3.74460849537624	4.18287146063084	4.96943775215305	25.3500950878306
AK191463	NonCoding	0.000679483190092922	252	0.820846905537459	-47.0717677876472	-42.1274042269326	1.11736691712787	0.346191081790233	0.0775102912037546	0.437819543770764	0.455798093638419	0.542860953097415	1.26883706942189
AK212600	NonCoding	0.105689325732997	27	0.079646017699115	-505.304271810885	-457.322880902415	1.10491797570633	0.162081909447142	0.0327602072092535	0.408063014166253	0.461165967005051	0.491771122517039	1.28980230732145
AY178855	NonCoding	9.99999999473644e-08	111	0.159253945480631	-108.107270770621	-97.1998173508878	1.11221680983574	1.18237274939347	0.112864157968517	0.707960447031676	0.845414692211823	1.0118727242442	2.39123683943765
BC018588	NonCoding	0.000136258617999263	246	0.0935717002662609	-46.0889491840985	-40.997011251145	1.12420266203701	1.32028858390264	0.0327402917487811	2.15134261725414	2.42443067190015	2.81027332593203	9.83785157231932
BC029124	Coding	0.581702298104816	522	0.252906976744186	-19.9812416356398	-17.8940153267475	1.11664382033765	0.982361376636584	0.0342471830746221	2.5339758870517	2.97163173084874	3.4502799967826	23.5910632420032
BC030004	NonCoding	0.0477903624821132	402	0.133910726182545	-26.8397213301683	-23.8296433356933	1.12631653575639	1.24232966089712	0.0278103290061747	2.91377289325527	3.26099101261338	3.94174721010508	17.2524718868599
BC035532	NonCoding	3.34747714598738e-05	198	0.0848329048843188	-59.7379373539423	-53.5976270910209	1.11456309908074	1.27873630347001	0.0368988522194975	2.35837356435069	2.70673999815737	3.23190566981905	8.98621731264949
BC035679	NonCoding	3.14194685860913e-05	186	0.151712887438825	-62.1255483518317	-55.7716674602818	1.11392667963666	1.404690791225	0.0770447183319407	1.3113819936148	1.51749973493262	1.6821151652731	4.50499736084919
BC038538	NonCoding	9.99999999473644e-08	93	0.101417666303162	-130.899510511979	-117.836710375589	1.11085509850669	0.659252663587456	0.0498361725196013	1.15246667941713	1.2277547644055	1.39231311720562	2.29319538400931
BC038887	Coding	0.951855223008303	687	0.456175298804781	-14.4952350396878	-12.9014895255736	1.12353190001473	4.78427929000001	0.225372962034218	1.92613111714747	2.25147669454431	2.54765020080279	7.63887103772574
BC055052	NonCoding	0.00145043493406749	225	0.0365972674040338	-50.6330213356282	-45.2662508096151	1.11856008461105	2.79040773900251	0.0304197476899361	6.0359038604629	6.75181541281937	7.73669817467212	22.6709530761985
BC058854	NonCoding	5.12318238576892e-06	171	0.114765100671141	-68.3157848834969	-61.3070699938391	1.11432147858905	0.497509090675962	0.0221461982628823	1.35460009432695	1.50806544910949	1.74049182906983	4.93456668879886
BC065566	Coding	0.945716548389082	1977	0.612453531598513	-4.64990157941724	-4.12728768502251	1.12662405295643	216.138605289998	4.82230620445401	3.88727562868243	4.40355693914455	5.36625694721867	216.138605289999
BC067836	NonCoding	0.00364213996703155	252	0.169925826028321	-44.9308212413731	-40.3501341933593	1.11352346502896	2.61635903282832	0.130170302060205	1.9666678865799	2.28539403416592	2.61635903282832	8.97896546390628
BC075654	NonCoding	4.80432902238981e-07	165	0.0902132312739202	-70.7040526987806	-63.290627895338	1.11713305824208	1.54576982039506	0.0569234518589325	1.71288995674033	1.94811776425926	2.44081593152636	13.8225390997849
BC127080	NonCoding	2.40034949114953e-05	213	0.0849282296650718	-53.9373630125979	-48.2100273361811	1.11879967701488	1.17413327671202	0.032524154104848	2.84907924159344	3.23747460276717	3.77143187157131	12.1915653300461
BX647987	NonCoding	0.0033881278425042	222	0.0458298926507019	-51.4532164832071	-46.2199669527559	1.11322486525792	9.94644700287516	0.138033111535562	4.78744266368371	5.28471999739524	5.99772294728512	23.5614593503958
lncRNA_ES2	NonCoding	9.99999999473644e-08	84	0.23728813559322	-145.699824380334	-131.554549762552	1.10752402439378	0.526281489999999	0.101011839107567	0.386873734754807	0.428962997786134	0.487215659677558	1.37305318341635
AC093673.5	NonCoding	9.99999999473644e-08	81	0.100746268656716	-151.452142712547	-136.518900270213	1.10938589757738	1.54177425664219	0.13038362387577	0.862578984216735	1.04393432205589	1.2038376261617	3.5370578489423
RP11-297P16.4	NonCoding	0.151171916451229	429	0.0523106938178271	-25.0644464483165	-22.2470315456489	1.12664228469701	7.23477060089519	0.0567285922789245	6.65158470520238	7.45082327805514	8.57774347816181	57.7737521666115
RP11-532F12.5	NonCoding	0.000509145025760049	207	0.106536284096758	-55.6004296775443	-50.0035212065699	1.11193028682626	2.61659404609965	0.0912495636725682	2.10693040143947	2.41052277372152	2.7392449818188	9.51108098955573
RP11-1094M14.11	NonCoding	0.0435255236899287	324	0.0485538738198711	-35.5789748534208	-31.80106371598	1.1187982632022	5.09539631152182	0.0523442953058876	7.21940120074878	8.11218304029786	9.51982544224053	78.962543248753
CTD-2186M15.3	NonCoding	0.000328082604404423	207	0.258104738154613	-55.138198979064	-49.5321330441419	1.1131803859512	1.42748062272782	0.123789724301038	0.959493299503287	1.05146680409997	1.29035621490491	2.17631885753545
RP3-325F22.5	NonCoding	0.016183269718019	285	0.150475184794087	-39.0766335521351	-34.9787056624549	1.11715493218146	1.31511477422869	0.0469166412178118	1.93683164670299	2.11938702045023	2.33898004457605	11.8601567233091
LincRNA-EPS	Coding	0.956607640080723	798	0.315290399051758	-13.4835017646536	-12.0011883686848	1.12351388466134	1.12604700059324	0.0295424253360669	2.36774603998843	2.58574436079952	3.09952475883093	27.9741615406607
L36162	Coding	0.704404255714676	432	0.9	-24.4487419403022	-21.8642020007836	1.11820874777071	0.958612509999999	0.135104565841499	0.484319827430274	0.543007149588314	0.681008435184088	1.38952725455388
1/2-sbsRNA1	NonCoding	0.05321220520888	0	0	-250.675437239848	-226.617058496548	1.10616314104027	6.56942581695798	1.03802399930338	4.868010915003	5.50142105693795	6.4580720545843	14.3785439875343
alncRNA-EC1	NonCoding	0.000326789727790322	222	0.352941176470588	-51.3860185442897	-46.104188652521	1.1145629073223	0.557289023767	0.0602197368620136	0.691123933579232	0.82377041834493	0.950967205821169	2.16656573955344
alncRNA-EC2	NonCoding	0.0594497152621458	297	0.0214921484912078	-37.3179895919874	-33.2456190640995	1.12249344853637	12.8565159858091	0.0625670504837191	13.5605701065417	15.395076966315	18.4148855205487	94.7068572642048
alncRNA-EC3	NonCoding	0.369766180991249	483	0.0637539598732841	-21.7481468828306	-19.3075553159608	1.12640603778834	5.72794614129898	0.0517760820455425	8.46800504323159	9.58852781051725	11.2481794365269	36.6214384108707
alncRNA-EC7	NonCoding	0.00811673774683142	258	0.117593436645397	-43.7047375149291	-39.2551872019796	1.11334935915743	2.02038364489481	0.0632491725767867	2.42071031622421	2.69329508770295	3.18980538289407	10.9519348711733
elncRNA-EC1	Coding	0.860479402605159	384	0.0146576074509505	-28.3178178457489	-25.2501496569806	1.12149108937738	10.3306457485807	0.0261770796621656	24.9522802096503	28.4594476516591	32.6205779266114	271.418956709679
elncRNA-EC3	Coding	0.865067631282766	438	0.0133703715009616	-24.3245326102526	-21.5824028546145	1.12705396030784	128.31307341425	0.26168642808165	31.0650605704002	35.3874421550788	41.284721978091	265.667415811957
UsnRNAs	NonCoding	0.0335863915172183	213	0.0243206211463805	-53.592510676233	-48.1070033784739	1.11402720835889	8.42796298912935	0.0661582408684551	9.31769596363072	10.4505858483336	12.1550910194971	55.6517574033759
sno-lncRNA5	NonCoding	0.0024416175693116	255	0.0548977395048439	-44.0455181966653	-39.308560769813	1.12050701765937	3.93491391504003	0.0577919257938051	5.09024124981043	5.74348154411664	6.54279752823872	40.2540570543683
sno-lncRNA4	NonCoding	0.000347863071450183	255	0.103364410214836	-44.0455181966653	-39.308560769813	1.12050701765937	3.62482950861417	0.102794007964807	2.9978038647742	3.47914400903129	4.25331604646644	10.743788674158
sno-lncRNA3	NonCoding	0.000687421574119829	255	0.20714865962632	-44.0455181966653	-39.308560769813	1.12050701765937	1.78121286525681	0.100988247068886	1.48633250353224	1.64496161946686	1.95966428946705	4.29417783482243
sno-lncRNA2	NonCoding	0.00269855524930596	252	0.0635881907645723	-44.5387801144039	-39.8469069471474	1.11774748723859	3.50629946045671	0.0624407726542799	4.96423151355222	5.6055173800273	6.45752566559024	19.3601935938672
sno-lncRNA1	NonCoding	0.000912047614513134	252	0.0881735479356193	-44.5387801144039	-39.8469069471474	1.11774748723859	2.04338593154915	0.0508357021190277	3.59481410309788	3.97754635419449	4.66930144290355	11.0928425006151
MHM	NonCoding	0.1234647166919	357	0.153087478559177	-30.2268402957699	-27.0359251689946	1.11802500217136	2.06896832555376	0.0606288783090154	2.60591588061957	3.06810007563055	3.37594736121343	8.64892612952918
lincRNA-EC2	Coding	0.865067678193761	543	0.0165755975457126	-19.5410721867321	-17.2714458327671	1.13140916955887	29.7636782315791	0.0610330613411547	32.038168620452	36.4138915076249	42.1470216823194	460.952961622091
lincRNA-EC4	Coding	0.766639137119903	432	0.0195342527696134	-24.6023158489183	-22.0321994184513	1.11665274000355	22.557039960466	0.0690441933075283	22.2714910449273	25.2508458843406	29.8597084808117	117.999196747102
lincRNA-EC5	NonCoding	0.134868163503974	339	0.0331087020216818	-32.3073036184957	-28.6958481860064	1.12585289025367	21.5639052466641	0.141554052068581	10.4081355770058	11.77813858344	13.7070570002496	87.3595435025519
lincRNA-EC8	NonCoding	0.0445243081795444	324	0.0403336238018175	-33.860237331247	-30.1124802130065	1.12445859961485	2.85873824800747	0.0238245970688239	7.9474425353518	8.91081857744438	10.4189738695951	41.6137648841748
lincRNA-EC9	NonCoding	0.000242538738591369	246	0.11855421686747	-45.9421815568003	-41.0045109810696	1.12041774081906	2.42498117783958	0.0800744206756546	2.25737905042598	2.64651282243413	3.09662202576357	9.58691155966834
lncRNA-hLALR1	NonCoding	0.382571458817907	285	0.255834829443447	-38.5691766391585	-34.7528535642896	1.10981322923049	2.16452227955389	0.138163624233627	1.4355748136473	1.60263908503563	1.79451412212133	4.1885564626525
U58671	NonCoding	0.125939437662128	24	0.144578313253012	-578.082871712266	-522.943048455249	1.10544135431171	0.542876087745226	0.219188383811003	0.134676899547322	0.159846862409089	0.165986726314527	0.542876087745226
X15624	NonCoding	9.99999999473644e-08	99	0.291176470588235	-122.111472803927	-110.202997145246	1.10805945361891	0.2089320357816	0.0448767692190695	0.448059489439823	0.489218677046688	0.563404948438728	1.12884679595163
X53630	NonCoding	0.00205822284903434	252	0.429301533219761	-44.795708890634	-40.0322179635617	1.11899143163659	0.611773861140968	0.0684227453352882	0.506302993231819	0.588700270473725	0.647765975548977	1.35283296197505
Y14821	NonCoding	0.0148715101537481	42	0.143344709897611	-309.621656784783	-279.749777738792	1.10678070698552	0.100428711797413	0.0230256087505582	0.270758143950067	0.28264202412107	0.3275806570952	0.593400794336393
RECK	Coding	0.93282972171123	2532	1	-2.69311539554685	-2.23309031065552	1.20600379782952	15.00991009	0.40136033383454	2.5979472659134	2.96441194332562	3.41130728660114	15.00991009
2810025M15Rik	NonCoding	0.15118238099308	354	1	-30.5223553017823	-27.2975698403539	1.11813452553792	0.828371289814577	0.161055346839252	0.38955693735681	0.453645765403574	0.549650733222741	0.968290264104212
ACVR2A	Coding	0.92934196525866	1218	1	-7.18391747542055	-6.2460629246796	1.1501513132433	10.54101913	0.59322383951997	1.28678643709166	1.49082066795688	1.74478870846362	10.54101913
AC074117.10	NonCoding	0.117940752651312	312	0.0298993770963105	-35.5807953817414	-31.6477752468676	1.1242747745835	6.64518198299278	0.0433749166990422	11.4424740156788	13.144250996387	15.4567421660756	59.5434838580686
RP11-666A1.5	NonCoding	2.04255935070119e-05	204	0.17989417989418	-56.3277539493883	-50.4183901917382	1.1172065140354	1.37886590999999	0.0878184834844661	1.40592912578612	1.62139349489976	1.85839536764398	6.07900181636067
RP11-378J18.3	NonCoding	2.38101937853896e-05	189	0.0615434711820254	-61.2174942410217	-54.8820691393758	1.11543706716955	3.61908214843745	0.0797678990568058	3.10345370077397	3.54253331200617	3.93418840785597	16.6754441943508
RP11-57H14.2	Coding	0.651924122371656	576	0.468292682926829	-17.7802481409172	-15.8344507352403	1.12288379547933	1.19020605730509	0.0727667457728482	1.58241586246822	1.78758968858777	2.10318120907105	25.4409374360769
RP11-417J8.3	Coding	0.865067681329696	735	0.0121882462191563	-14.5704119753823	-13.0278468662769	1.11840522266948	67.9878400256376	0.0755931285537671	61.3876503448055	69.4958032090009	80.6167084659571	882.298241426048
RP4-717I23.3	Coding	0.865067681329696	306	0.00604766986837424	-36.3882869991396	-32.5049729311892	1.11946830647025	55.7303109700132	0.07309155421997	48.3489943377666	54.3976955464226	63.6176545968514	530.920591788227
AC093818.1	NonCoding	0.000317155728090546	252	0.0723721998851235	-44.8970193224532	-39.9909249038102	1.12268019383007	3.14333693628536	0.0610153067205101	3.50945950519733	3.92800572592197	4.6425099751978	15.278909004249
RP4-622L5.7	Coding	0.905065681890075	819	0.577981651376147	-11.4379116121515	-10.1132080768238	1.13098746958084	1.50953942869636	0.0761610237794962	1.83273048842579	2.0681523632834	2.36733234782089	7.41481997545445
AC091729.9	NonCoding	5.44843761468572e-05	210	0.0723888314374354	-54.6821237647991	-48.9047407882317	1.11813543806693	5.24974669842333	0.124418142384572	3.24059374386583	3.78275816857345	4.48155157942772	11.8570698537546
AC005682.5	NonCoding	0.000631653610329908	207	0.0389830508474576	-55.3573081900915	-49.5402924343205	1.11741989136384	2.9219363559848	0.0373117738206459	5.63018974637255	6.30500398037752	7.6295746909193	25.5045751600209
RP11-522M21.3	NonCoding	6.84494993655749e-05	225	0.0819075354932654	-50.53323803959	-45.0913266666638	1.12068643296205	1.86825625249666	0.0451107664390189	2.63242270174219	3.07141125544283	3.52615709866799	8.88547481265134
AC005154.6	NonCoding	0.101010183265408	576	0.0354221757579485	-17.7873715814007	-15.711842637576	1.13209965194413	16.5140877612746	0.0692586987691984	17.8109146369891	19.9541581368962	22.8111439379126	136.756345488691
RP13-401N8.1	NonCoding	0.0268091010385305	342	0.221502590673575	-32.2461509488712	-28.6930329828843	1.12383208035576	1.70908418739186	0.0756233576929903	1.63905838917504	1.86639192672121	2.20020897579768	6.01158671710856
AC074289.1	Coding	0.865067681329696	465	0.0104774565692526	-22.7517572406707	-20.086819005443	1.13267099357572	12.121975382236	0.0182670656391071	43.363319592671	49.2320022367101	57.9481501182672	681.457106117028
RP4-813D12.3	NonCoding	0.106451209261722	396	0.0244414269843229	-27.1961169941424	-24.1828975669955	1.12460125668561	5.46810347167948	0.0230230046413548	17.8360718687682	20.1711153465764	23.5342509183783	147.284245971489
RP11-191G24.1	Coding	0.865067681329356	738	0.0173024171805031	-13.2423896484287	-11.8384589611068	1.11859066217438	18.7072038461807	0.0294633195139859	42.1164569416595	47.5025351787786	55.193209586671	1527.80333662042
AC007319.1	Coding	0.865067681329696	501	0.000909057918420671	-20.7299956525827	-18.2728540503798	1.13446950298121	793.038851448877	0.0947369927265248	479.173348785563	541.479879134343	629.009046793668	18572.688594332
AC069277.2	Coding	0.865067681329696	930	0.00497278336844582	-10.2453074158812	-9.03400376208207	1.13408270415863	44.7389100857391	0.0157709571232936	166.245442393527	187.434937895862	218.06963344538	1947.69322040504
RP11-7O11.3	NonCoding	4.11466674843375e-07	165	0.0757575757575758	-70.7421229015293	-63.2946998555296	1.11766266469386	3.74408015772979	0.123374848063199	2.70183345002399	2.98612288339469	3.52633892580337	9.8037854025374
AC007036.4	NonCoding	0.000810652623516206	48	0.0875912408759124	-266.916708999739	-241.029611704457	1.10740214495729	0.310828286145107	0.0391370548670723	0.636459105973375	0.681037928378842	0.773000563692508	1.82278039407878
AC098973.2	Coding	0.865067681329696	375	0.00537141547540608	-29.0631742582261	-25.8997380380911	1.12214162998415	53.0006070196838	0.0502856420850808	64.7274057834076	73.037510120715	84.423081202185	819.50604611019
RP11-69E11.8	NonCoding	0.192644920351575	534	0.0663848831427151	-19.2429708982952	-16.8720517799914	1.14052346147464	5.60368406526103	0.0468222363674709	7.97851783872129	8.96719773006483	10.2170200254757	30.0845428525879
RP3-406P24.3	NonCoding	0.000113351003401929	228	0.0960809102402023	-49.7621922848304	-44.4277934072927	1.12006895838005	2.82210350062782	0.0808491586549305	2.3947246853819	2.74607613930099	3.06007317487017	11.5216082400846
AC009948.5	NonCoding	0.0945365594589268	384	0.0210295728368018	-28.2576243477416	-25.0866874757406	1.12639918582585	25.8921456340446	0.0942276211251934	17.3907738535487	19.6368136061008	22.5072464893378	152.336957477716
XXbac-BPG249D20.9	NonCoding	0.00185909824832187	297	0.100609756097561	-37.6402278812204	-33.5207007645236	1.12289501778724	2.68109821000003	0.0622787231754231	3.43046978204199	3.83128061996921	4.3923267989143	16.0651039605037
RP11-706O15.7	NonCoding	0.119236489801309	435	0.0544635031926881	-24.4852090946357	-21.6875804080544	1.1289968098766	3.29236028436664	0.0276189118408841	7.73436805857209	8.79427752874513	10.4048014269898	64.7592913870391
AC097721.2	Coding	0.865067681329696	774	0.0115007429420505	-12.7791200258222	-11.0971705132534	1.1515656185115	33.2662190249813	0.0328000127587141	62.8611672913847	70.8457036415133	81.7400672224873	1241.89103318134
RP3-445N2.1	NonCoding	7.71150883371874e-07	57	0.172727272727273	-220.979231569231	-199.747034594545	1.10629543020643	0.187118713062791	0.0371128023504907	0.277267000741918	0.30017284262873	0.396277678538461	0.759430798798385
RP11-69L16.4	Coding	0.814112158755831	381	0.0166798003677436	-28.5837546306967	-25.5970723336861	1.11668062105212	28.1691011008391	0.0826662579152141	21.9032873353942	24.6646873363781	28.6468870128965	385.826920817522
RP11-276E17.2	NonCoding	0.121023128654025	285	0.0199747687132044	-39.1037784121631	-34.8332968909792	1.12259768389279	9.90466300989669	0.0460881043643243	13.1936048490546	15.0932952055595	17.3087975910952	172.25858051224
RP11-458D21.1	NonCoding	0.272133412488499	408	0.0449240255450341	-26.2120629850707	-23.2616650999453	1.12683519741381	7.07964261796552	0.0525287166788464	9.23026687889428	10.4271678585699	12.1469944520838	46.8303906148062
